Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,transp,evap,interc,prec,SoilC,SoilC_slow,LitC,VegC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
1850,0.000292655,0.00591094,0.00340928,0.00311662,-9.71481e-08,0,6.6677e-05,0.000225881,0.00280835,0.000220371,0.000294398,0.00484869,0.0733888,0.0262523,0.00235431,0.00429009,5.10455e-05,1.36217e-05,8.74761e-06,8.54315e-06,-3.26814e-09,0,6.74571e-07,0.0043861,0.00163108,4.14766e-05,0.000178629
1851,0.000290339,0.00600878,0.00343436,0.00314402,-1.11736e-08,-6.78996e-10,6.86581e-05,0.00022167,0.0028819,0.000255158,0.000227835,0.00390322,0.0735772,0.026251,0.00248048,0.00419721,4.95967e-05,1.80514e-05,8.97226e-06,8.88495e-06,-4.15114e-10,-1.05127e-12,6.75808e-07,0.00438933,0.00163099,4.37656e-05,0.000172915
1852,-0.000124428,0.00543041,0.0030638,0.00318823,1.28934e-07,-1.41456e-08,2.59898e-05,-0.000150274,0.00260696,0.000197797,0.000225228,0.00378006,0.0734156,0.0262502,0.00245534,0.00423367,4.46716e-05,1.16949e-05,8.59616e-06,7.44567e-06,4.25672e-09,-3.235e-11,2.36317e-07,0.00438276,0.00163095,4.02661e-05,0.00017812
1853,0.000284367,0.00598348,0.0034621,0.00317773,6.48538e-09,-2.1474e-09,5.23514e-05,0.000232024,0.00309529,0.000203814,0.000202875,0.00413564,0.073602,0.0262493,0.00253149,0.00420317,4.95597e-05,1.78448e-05,9.48112e-06,9.86704e-06,1.83982e-10,-4.67417e-12,5.21884e-07,0.00438769,0.00163089,4.29772e-05,0.00017415
1854,0.000213594,0.00611092,0.00347845,0.00326486,-3.33133e-08,-4.81248e-09,2.76136e-05,0.000185952,0.00298318,0.000218602,0.000207496,0.00367524,0.0738282,0.0262496,0.00254128,0.00415314,4.89838e-05,1.70995e-05,5.95915e-06,9.41058e-06,-1.14262e-09,-1.08796e-11,2.78877e-07,0.00439495,0.00163089,4.42072e-05,0.00016843
1855,-3.53281e-05,0.00555197,0.00324734,0.00328267,3.1295e-07,0,0.000287925,-0.00032294,0.0027372,0.000146808,0.00043971,0.00753933,0.0737881,0.0262501,0.00223204,0.00417958,4.66895e-05,1.71705e-05,9.57763e-06,8.81932e-06,1.04201e-08,0,2.6992e-06,0.00439492,0.00163092,3.7297e-05,0.000170847
1856,8.15882e-05,0.00564609,0.00325592,0.00317433,-1.66096e-07,-1.25505e-09,0.00010121,-1.97863e-05,0.00297617,0.000185288,0.00020161,0.00413148,0.0736684,0.0262491,0.0021788,0.00433272,4.57581e-05,1.71656e-05,1.06967e-05,9.19264e-06,-5.57587e-09,-2.22699e-12,9.26719e-07,0.00438885,0.00163085,3.49109e-05,0.000176593
1857,0.000238356,0.00588031,0.00339563,0.00315728,1.817e-08,0,0.000184214,5.41607e-05,0.00294088,0.000214509,0.00047494,0.00687541,0.0736745,0.0262479,0.00215011,0.0044094,4.60959e-05,1.73103e-05,9.60362e-06,9.09048e-06,5.6709e-10,0,1.64854e-06,0.00438622,0.00163077,3.40545e-05,0.000177864
1858,-0.000536367,0.00478689,0.00256438,0.00310074,5.1969e-07,-2.21428e-08,2.20283e-05,-0.000557853,0.00239335,0.000209786,0.000191885,0.0029119,0.0734936,0.026246,0.00223885,0.0039437,3.93217e-05,7.5106e-06,7.58941e-06,7.08903e-06,1.72816e-08,-5.12315e-11,1.8943e-07,0.00437649,0.00163067,3.38386e-05,0.00018012
1859,0.000179994,0.0058363,0.00323446,0.00305447,-3.97918e-07,-8.81195e-09,2.82371e-05,0.000151367,0.00272114,0.000165778,0.000183141,0.00364101,0.0732146,0.0262434,0.00234028,0.00427269,5.03097e-05,1.04896e-05,8.04988e-06,7.45027e-06,-1.33049e-08,-1.98715e-11,2.65924e-07,0.00436884,0.00163053,3.70575e-05,0.000188254
1860,5.91138e-05,0.00555408,0.00319565,0.00313653,8.30933e-08,-4.50622e-09,0.000117599,-5.83978e-05,0.00261164,0.000196385,0.000198763,0.00324772,0.0731688,0.026242,0.00228079,0.00431957,4.38528e-05,1.16567e-05,9.29999e-06,8.29432e-06,2.72891e-09,-9.87883e-12,1.07489e-06,0.0043671,0.00163045,3.63233e-05,0.000188149
1861,-0.000452169,0.00482447,0.00263328,0.00308545,5.13323e-07,-1.13085e-08,2.38713e-05,-0.000475516,0.00212275,0.000218885,0.00016216,0.00281706,0.0730385,0.0262399,0.00228972,0.00396538,4.16787e-05,7.85021e-06,8.2301e-06,7.01992e-06,1.70696e-08,-2.56864e-11,2.16001e-07,0.00436048,0.00163034,3.58709e-05,0.000190312
1862,0.000667519,0.00680795,0.00378632,0.0031188,-6.77563e-07,0,1.56705e-05,0.000651171,0.00334139,0.000235665,0.000382506,0.00700985,0.0733642,0.0262384,0.00247572,0.00410489,5.32344e-05,1.92761e-05,8.10552e-06,9.15021e-06,-2.26134e-08,0,1.80762e-07,0.0043768,0.00163025,4.6639e-05,0.000172056
1863,0.000262596,0.00603528,0.00346839,0.0032058,3.90231e-08,0,7.23993e-05,0.000190236,0.00291134,0.000262089,0.000232185,0.00390322,0.0734065,0.0262379,0.00253523,0.00419337,4.93622e-05,1.84776e-05,9.32331e-06,8.98943e-06,1.26105e-09,0,7.18533e-07,0.00437885,0.00163021,4.60517e-05,0.000169629
1864,8.33256e-05,0.00575919,0.00334048,0.00325716,9.4894e-08,0,0.000114189,-3.0768e-05,0.00293693,0.000197918,0.00021337,0.00413148,0.0734019,0.0262382,0.00239741,0.00430495,4.68276e-05,1.72501e-05,8.9784e-06,9.17017e-06,3.11673e-09,0,1.13798e-06,0.00437819,0.00163022,4.06021e-05,0.000172847
1865,0.00056806,0.00665458,0.00374412,0.00317606,-4.81453e-08,0,2.13036e-05,0.000546709,0.00350092,0.000269888,0.000275732,0.00509795,0.0739175,0.0262373,0.00272595,0.00400756,5.23629e-05,2.06746e-05,5.42589e-06,9.68494e-06,-1.63262e-09,0,2.37688e-07,0.00439263,0.00163014,5.00332e-05,0.000154111
1866,-0.000304351,0.0054014,0.00308538,0.00338973,2.93083e-07,-1.29606e-08,0.000125482,-0.000429527,0.0026519,0.000156748,0.00022087,0.00320389,0.0736884,0.0262393,0.00238079,0.00415227,4.58842e-05,1.031e-05,6.13758e-06,7.97377e-06,9.72866e-09,-2.95672e-11,1.1793e-06,0.00438952,0.00163027,3.97515e-05,0.000163697
1867,0.000639518,0.00666973,0.00382181,0.00318229,-2.34878e-07,0,2.08696e-05,0.000618414,0.00340285,0.000268595,0.00026335,0.00509795,0.0741146,0.0262384,0.00268832,0.00403694,5.37899e-05,1.8679e-05,6.06915e-06,9.46086e-06,-7.86097e-09,0,2.29597e-07,0.0044019,0.0016302,4.86189e-05,0.000149029
1868,7.11432e-05,0.00583729,0.00346197,0.00339083,2.03886e-07,-1.68862e-09,0.000216061,-0.000144712,0.00291854,0.000231836,0.0004725,0.00687541,0.0740314,0.0262404,0.00238045,0.00428329,4.82636e-05,1.66871e-05,8.84325e-06,9.19675e-06,6.75657e-09,-3.48013e-12,2.02226e-06,0.00440226,0.00163032,3.9864e-05,0.000155725
1869,0.000226038,0.00596055,0.00345655,0.00323051,-1.45673e-07,-4.99234e-09,4.23133e-05,0.000183584,0.00307695,0.000185439,0.000222532,0.00382557,0.0741396,0.0262401,0.0024923,0.00424683,4.7778e-05,1.51451e-05,6.63196e-06,9.19544e-06,-4.90256e-09,-1.13049e-11,3.91212e-07,0.00440212,0.00163029,4.05098e-05,0.000155725
1870,9.2166e-05,0.00579285,0.00338158,0.00328942,3.8283e-08,0,7.03143e-05,2.18901e-05,0.00279356,0.000261346,0.000225566,0.00390322,0.0741714,0.0262407,0.00250732,0.0042219,4.97045e-05,1.74211e-05,8.45635e-06,9.04545e-06,1.22709e-09,0,6.40969e-07,0.00440267,0.00163029,4.02867e-05,0.000159185
1871,3.13792e-05,0.00583749,0.003396,0.00336462,1.8192e-08,0,4.15301e-05,-1.01328e-05,0.00306991,0.000222749,0.00031383,0.00487015,0.0742948,0.0262422,0.00243775,0.00415798,4.68387e-05,1.86537e-05,6.04953e-06,9.82754e-06,5.90977e-10,0,3.97419e-07,0.00440859,0.00163034,3.97175e-05,0.000157602
1872,-0.000107934,0.00550875,0.00319758,0.00330551,1.77619e-07,0,0.000104115,-0.000211872,0.00296243,0.000192769,0.000211552,0.00413148,0.0741658,0.0262429,0.00231968,0.00419312,4.44912e-05,1.80575e-05,7.93977e-06,9.49767e-06,5.92176e-09,0,9.78831e-07,0.00440572,0.00163036,3.63538e-05,0.000162511
1873,0.000173389,0.00590035,0.003433,0.00325961,-1.24477e-07,0,5.17745e-05,0.00012149,0.0031781,0.000189991,0.000295424,0.0046588,0.0741812,0.0262429,0.00229772,0.00432125,4.8051e-05,1.95482e-05,7.5907e-06,1.05303e-05,-4.11319e-09,0,4.95631e-07,0.00440597,0.00163033,3.64753e-05,0.000166702
1874,0.000411345,0.00649529,0.0036158,0.00320445,2.16602e-08,0,2.0796e-05,0.00039057,0.00359139,0.000263614,0.000278275,0.00509795,0.0746287,0.0262422,0.00266088,0.00390113,5.0802e-05,2.29926e-05,3.86157e-06,1.02712e-05,8.03866e-10,0,2.33804e-07,0.00441933,0.00163023,4.78496e-05,0.000147642
1875,0.000143668,0.00626121,0.00355966,0.00341599,1.93347e-08,0,1.79896e-05,0.000125698,0.00329083,0.000324959,0.00030224,0.00566412,0.0747169,0.0262443,0.00263342,0.00396607,5.01639e-05,1.85297e-05,5.65654e-06,9.52089e-06,7.79345e-10,0,1.91339e-07,0.00442817,0.00163033,4.73435e-05,0.000143165
1876,-0.000239875,0.00533936,0.00314452,0.0033844,1.81061e-07,-1.20934e-09,0.000119316,-0.000359009,0.00272826,0.000201346,0.00019108,0.00324772,0.0744766,0.026246,0.00236909,0.00411171,4.50935e-05,1.30821e-05,7.5313e-06,9.01724e-06,5.8952e-09,-2.31079e-12,1.12626e-06,0.00442395,0.00163043,3.89954e-05,0.000151885
1877,0.000291552,0.00600808,0.0035769,0.00328535,-1.29812e-07,0,6.01128e-05,0.000231309,0.00312721,0.000188973,0.000289005,0.0046588,0.0745704,0.0262463,0.00235337,0.00426496,5.14674e-05,1.87246e-05,8.34768e-06,1.03318e-05,-4.22117e-09,0,5.94991e-07,0.00442686,0.00163043,3.90763e-05,0.000154687
1878,-1.55287e-05,0.00559822,0.00325641,0.00327194,7.09474e-08,0,0.000107379,-0.000122837,0.00296759,0.000190107,0.000206948,0.00413148,0.0745649,0.0262464,0.00230542,0.0041955,4.64233e-05,1.74222e-05,7.70442e-06,9.46246e-06,2.45037e-09,0,1.03139e-06,0.00442503,0.0016304,3.7218e-05,0.000157028
1879,0.00036035,0.00649963,0.00363312,0.00327277,-3.04115e-08,0,1.69607e-05,0.000343359,0.00344281,0.000225226,0.000403641,0.00700985,0.0749731,0.0262465,0.00255628,0.00387988,5.30163e-05,2.07277e-05,4.67198e-06,9.99529e-06,-9.35689e-10,0,1.89567e-07,0.00443792,0.00163036,4.60542e-05,0.000142848
1880,7.08257e-05,0.00581841,0.00341551,0.00334468,2.1215e-08,0,5.21318e-05,1.87151e-05,0.00316583,0.000208598,0.000198506,0.00413564,0.0748071,0.0262475,0.00253131,0.00408958,4.90413e-05,1.83782e-05,7.72918e-06,1.03433e-05,7.52812e-10,0,5.22767e-07,0.00443637,0.00163042,4.35822e-05,0.00014835
1881,0.000405324,0.006728,0.00377514,0.00336981,1.41459e-08,0,1.79711e-05,0.000387367,0.00363818,0.000248743,0.000288568,0.00564002,0.0753481,0.0262489,0.00273683,0.00373032,5.46503e-05,2.34807e-05,3.39715e-06,1.16149e-05,6.89259e-10,0,2.11111e-07,0.00445442,0.00163043,5.15845e-05,0.000131075
1882,-0.00029031,0.00555863,0.00319319,0.0034835,8.62672e-08,-1.55347e-09,0.000130447,-0.000420669,0.00280214,0.000155346,0.000205807,0.00320389,0.0749922,0.0262517,0.002342,0.00406046,4.75309e-05,1.25491e-05,4.97615e-06,8.80722e-06,2.69913e-09,-3.30063e-12,1.2858e-06,0.00445014,0.0016306,4.00445e-05,0.000142922
1883,0.000387285,0.00614511,0.00368987,0.00330259,-3.36931e-08,0,6.71109e-05,0.000320141,0.00313589,0.00018722,0.000285701,0.0046588,0.0751737,0.0262521,0.00239982,0.00414127,5.43972e-05,1.78072e-05,8.81816e-06,1.02999e-05,-1.04144e-09,0,6.84795e-07,0.00445534,0.00163061,4.15682e-05,0.000142608
1884,-8.77016e-06,0.00561803,0.00330966,0.00331843,7.48907e-08,0,0.000115909,-0.000124604,0.00294134,0.000191517,0.000200394,0.00413148,0.0751707,0.0262526,0.00234364,0.00407584,4.86566e-05,1.67988e-05,7.74318e-06,9.47112e-06,2.59832e-09,0,1.14059e-06,0.00445428,0.00163062,3.93065e-05,0.000144613
1885,-9.65963e-05,0.00540562,0.00318443,0.00328102,9.98082e-09,-1.82849e-09,0.00011621,-0.000212794,0.00265068,0.00019164,0.000182392,0.00324772,0.0749663,0.0262527,0.00224579,0.00416526,4.79939e-05,1.20345e-05,7.00128e-06,8.74431e-06,3.04665e-10,-3.72675e-12,1.08957e-06,0.00444727,0.00163062,3.58876e-05,0.000153377
1886,0.000331886,0.0062009,0.00359736,0.00326547,-1.92097e-08,0,3.85531e-05,0.000293314,0.00310248,0.000250976,0.000283579,0.00471671,0.0751107,0.0262525,0.00237338,0.00418657,5.23379e-05,1.75429e-05,6.11591e-06,9.47808e-06,-4.99533e-10,0,3.88564e-07,0.00445132,0.00163059,3.97929e-05,0.000151054
1887,8.87376e-05,0.00583329,0.00342626,0.00333753,2.29731e-08,0,2.58738e-05,6.28868e-05,0.00305158,0.000231744,0.000238591,0.00405584,0.075127,0.0262534,0.00237353,0.00423304,4.98144e-05,1.67409e-05,7.28478e-06,9.65349e-06,8.07052e-10,0,2.5301e-07,0.00445237,0.00163062,3.93674e-05,0.000154135
1888,-1.33729e-05,0.00558977,0.00328506,0.00329843,6.99795e-08,0,0.000116041,-0.000129344,0.0028842,0.000191625,0.000205422,0.00413148,0.0750798,0.0262536,0.00231931,0.00420508,4.72133e-05,1.68491e-05,7.10603e-06,9.41079e-06,2.40551e-09,0,1.1123e-06,0.0044503,0.00163061,3.75037e-05,0.000156996
1889,8.81304e-05,0.00581149,0.00339639,0.00330826,-2.85215e-08,0,2.50746e-05,6.30273e-05,0.00303769,0.000226221,0.000235995,0.00405584,0.0751053,0.026254,0.002333,0.00422893,4.93256e-05,1.6411e-05,7.65839e-06,9.52203e-06,-8.40306e-10,0,2.42029e-07,0.00445175,0.00163062,3.82766e-05,0.000158597
1890,0.000263853,0.00605921,0.0035511,0.00328725,4.48115e-09,0,2.31229e-05,0.000240735,0.00352738,0.000208678,0.000338586,0.00751038,0.0752719,0.0262541,0.00247689,0.00415923,4.9205e-05,2.09366e-05,7.35098e-06,1.13694e-05,5.97302e-10,0,2.32832e-07,0.00445717,0.0016306,4.22628e-05,0.000153858
1891,0.000128732,0.00611703,0.00353054,0.00340181,2.08931e-08,0,2.97768e-05,9.89756e-05,0.00330534,0.000231329,0.000239033,0.00405584,0.0754547,0.0262558,0.00245756,0.00409474,4.98273e-05,1.96639e-05,5.82265e-06,1.01253e-05,4.32621e-10,0,3.05759e-07,0.00446564,0.00163066,4.29357e-05,0.000148488
1892,0.000117673,0.0061766,0.0034946,0.00337692,2.21586e-08,0,1.7661e-05,0.000100034,0.00328854,0.000306146,0.000298403,0.00566412,0.0756581,0.026257,0.00255605,0.00389288,5.17614e-05,1.82601e-05,5.21909e-06,9.61839e-06,8.24463e-10,0,1.93719e-07,0.00447412,0.0016307,4.60881e-05,0.000140728
1893,5.36115e-07,0.00576168,0.00341207,0.00341154,1.51718e-07,0,0.000208017,-0.000207329,0.00297039,0.00022461,0.000445444,0.00687541,0.0755039,0.0262587,0.00230884,0.00408694,4.81665e-05,1.72594e-05,8.47202e-06,9.34555e-06,5.08038e-09,0,2.04516e-06,0.00447373,0.0016308,3.95054e-05,0.000143894
1894,0.00030145,0.00605667,0.00359902,0.00329757,-1.11271e-07,0,2.41731e-05,0.000277166,0.00354169,0.000205179,0.000325994,0.00751038,0.0756181,0.0262589,0.00244025,0.00411848,5.12871e-05,2.01782e-05,1.01145e-05,1.13662e-05,-3.42355e-09,0,2.4564e-07,0.00447603,0.0016308,4.20142e-05,0.000143315
1895,0.000316132,0.00631789,0.00368003,0.0033639,1.22683e-08,0,2.53849e-05,0.00029076,0.00370391,0.00021099,0.000333697,0.00751038,0.0758879,0.02626,0.00258867,0.00399103,5.14925e-05,2.25548e-05,6.42609e-06,1.16584e-05,5.61425e-10,0,2.65335e-07,0.00448444,0.00163082,4.59017e-05,0.000136015
1896,-1.98113e-05,0.00577819,0.00340987,0.00342968,2.43368e-07,0,0.000331525,-0.000351092,0.00296079,0.000145958,0.000425337,0.00753933,0.0757998,0.0262619,0.00224707,0.00406968,5.02674e-05,1.89947e-05,7.28494e-06,9.46032e-06,8.03733e-09,0,3.23464e-06,0.00448401,0.00163092,3.8001e-05,0.000140622
1897,0.00025192,0.00604454,0.00358613,0.00333421,-2.002e-07,0,5.7545e-05,0.000194174,0.0032614,0.000184632,0.000287,0.0046588,0.0757867,0.0262625,0.00230475,0.00421927,5.23953e-05,1.84763e-05,7.8144e-06,1.04419e-05,-6.60563e-09,0,5.67533e-07,0.00448284,0.00163093,3.84497e-05,0.000145703
1898,1.68417e-05,0.00579663,0.00338692,0.00337008,2.02629e-08,0,2.68284e-05,-9.9664e-06,0.00315437,0.000225987,0.000240209,0.00405584,0.0757758,0.0262635,0.00232841,0.00419651,4.92584e-05,1.76882e-05,7.32918e-06,9.7589e-06,7.94226e-10,0,2.59423e-07,0.00448194,0.00163097,3.80313e-05,0.000149403
1899,-0.000195726,0.00533372,0.00312293,0.00331866,1.1882e-07,0,0.000115012,-0.000310619,0.00267603,0.000192339,0.000190839,0.00324772,0.0755425,0.0262639,0.00224083,0.0042068,4.53905e-05,1.2628e-05,6.45819e-06,8.88333e-06,3.93422e-09,0,1.03689e-06,0.00447391,0.00163097,3.46191e-05,0.000157458
1900,0.000534533,0.00655027,0.00376154,0.00322701,-7.06378e-08,0,2.07301e-05,0.000513733,0.00339009,0.000263273,0.000267038,0.00509795,0.0759116,0.026263,0.00265153,0.00394072,5.36607e-05,1.9642e-05,5.22044e-06,9.82091e-06,-2.29818e-09,0,2.27965e-07,0.00448474,0.0016309,4.67165e-05,0.000141455
1901,0.000363146,0.00650463,0.00377389,0.00341075,1.89235e-08,0,2.33773e-05,0.000339787,0.00344763,0.0002895,0.000269882,0.00509795,0.0761253,0.0262646,0.00282786,0.00389041,5.29234e-05,2.04744e-05,4.93094e-06,1.01253e-05,7.46528e-10,0,2.53339e-07,0.00449507,0.00163097,5.12186e-05,0.000131761
1902,-0.000142547,0.00570093,0.00337756,0.00352011,3.02181e-08,0,8.98614e-05,-0.000232378,0.00283178,0.000234456,0.000287076,0.00484869,0.0759695,0.0262676,0.0025676,0.00407418,5.10601e-05,1.47334e-05,7.68236e-06,9.48893e-06,1.11457e-09,0,8.94911e-07,0.00449543,0.00163114,4.38054e-05,0.000140849
1903,9.73456e-05,0.00600609,0.00353697,0.00343962,-4.35468e-10,0,2.5909e-05,7.14362e-05,0.00337175,0.000233604,0.000490251,0.00933876,0.0761448,0.0262695,0.00254489,0.00399298,5.09056e-05,1.96362e-05,7.10998e-06,1.15463e-05,3.07241e-10,0,2.70473e-07,0.00450274,0.00163123,4.3965e-05,0.000138669
1904,3.99927e-06,0.00589156,0.003428,0.003424,4.99751e-08,0,0.000109739,-0.00010569,0.00300212,0.000196149,0.000185932,0.00324772,0.0761607,0.0262711,0.00244077,0.00397551,4.97231e-05,1.64987e-05,5.29399e-06,9.75999e-06,1.63701e-09,0,1.10514e-06,0.00450528,0.0016313,4.17458e-05,0.00013788
1905,-0.000239916,0.0052783,0.00307937,0.00331928,1.83682e-08,-3.17268e-08,2.65562e-05,-0.000266422,0.00253229,0.000190617,0.000206164,0.00378006,0.0758386,0.0262714,0.0024,0.00407193,4.86273e-05,1.13567e-05,8.84981e-06,7.78983e-06,5.71609e-10,-7.12796e-11,2.45473e-07,0.00449549,0.00163133,3.85463e-05,0.000148772
1906,0.000302552,0.00629302,0.00365281,0.00335026,7.7978e-09,0,4.61851e-05,0.000256374,0.00316523,0.000252888,0.000279884,0.00471671,0.0760132,0.026272,0.00243964,0.00411411,5.28467e-05,1.87188e-05,6.33036e-06,9.85178e-06,2.3125e-10,0,4.62478e-07,0.0045012,0.00163134,4.11697e-05,0.000145811
1907,0.000270438,0.00611684,0.00354766,0.00327723,2.85517e-08,0,3.77769e-05,0.000232689,0.00288491,0.000221561,0.000234348,0.0043985,0.0762031,0.0262717,0.00272155,0.00387497,5.3464e-05,1.81911e-05,6.02001e-06,9.19874e-06,9.17254e-10,0,4.09339e-07,0.00450551,0.00163129,4.8047e-05,0.000137529
1908,-0.000196919,0.00543065,0.00326352,0.00346044,3.22504e-07,0,0.000340672,-0.000537268,0.00274215,0.000149902,0.000427482,0.00753933,0.0759279,0.0262738,0.00224217,0.00409229,4.78227e-05,1.68152e-05,1.1141e-05,9.20951e-06,1.07218e-08,0,3.19047e-06,0.00450149,0.00163143,3.69569e-05,0.000146805
1909,0.000339356,0.00616057,0.00357228,0.00323293,-2.65363e-07,-5.81416e-09,4.30485e-05,0.000296048,0.00312714,0.000178792,0.000209681,0.00382557,0.0759982,0.0262729,0.00244914,0.00411103,5.13088e-05,1.54448e-05,6.0593e-06,9.44591e-06,-8.88181e-09,-1.32712e-11,4.17377e-07,0.00449982,0.00163136,4.09369e-05,0.000145491
1910,0.000271629,0.00611148,0.00366377,0.00339214,2.77737e-08,0,6.42899e-05,0.000207367,0.00317048,0.000196472,0.000298956,0.0046588,0.0760619,0.0262741,0.00245418,0.00424971,5.26842e-05,1.88338e-05,8.6321e-06,1.0783e-05,9.16845e-10,0,6.33579e-07,0.00450268,0.00163141,4.09349e-05,0.000148405
1911,-0.000442176,0.00505432,0.00287193,0.0033141,2.95589e-07,-9.66595e-09,0.000288469,-0.000730339,0.00240111,0.000163835,0.000191325,0.00327058,0.0757241,0.0262742,0.00215494,0.00415642,4.83234e-05,1.03699e-05,6.45294e-06,7.96041e-06,9.8122e-09,-2.15318e-11,2.55397e-06,0.0044897,0.00163142,3.30635e-05,0.000163546
1912,-0.000107899,0.00539311,0.00299934,0.00310724,-1.44661e-07,-7.94523e-09,3.23594e-05,-0.000140395,0.00258076,0.000164959,0.00014515,0.00319968,0.0753095,0.0262716,0.00233166,0.00425391,5.271e-05,1.08405e-05,7.25456e-06,7.8398e-06,-4.86345e-09,-1.78618e-11,2.81721e-07,0.00447259,0.00163127,3.51429e-05,0.000180696
1913,-0.000472819,0.00494294,0.00273179,0.00320461,4.02015e-07,-1.00272e-08,3.09208e-05,-0.000503328,0.00221047,0.00021832,0.000164113,0.00281706,0.0750576,0.0262704,0.00230349,0.00403063,4.07119e-05,8.69959e-06,7.99687e-06,7.59192e-06,1.33597e-08,-2.27063e-11,2.71613e-07,0.00446389,0.00163121,3.45694e-05,0.000183382
1914,0.000399259,0.00613554,0.00358864,0.00318938,-3.05822e-07,0,0.00019106,0.000207893,0.00284368,0.000222151,0.000437015,0.00687541,0.0750018,0.026269,0.00218752,0.00441027,4.9429e-05,1.6828e-05,1.25145e-05,9.13915e-06,-1.02203e-08,0,1.79625e-06,0.00446471,0.00163113,3.57871e-05,0.000181993
1915,0.00045417,0.0065308,0.00364458,0.00319041,-1.01112e-07,0,1.7087e-05,0.000436981,0.00329599,0.00029088,0.000310158,0.00566412,0.0753707,0.0262677,0.00248823,0.00417767,5.23682e-05,1.72333e-05,7.5019e-06,9.49097e-06,-3.40174e-09,0,1.87474e-07,0.00447424,0.00163103,4.48578e-05,0.000167666
1916,0.000330595,0.00628412,0.00367114,0.00334055,2.79568e-08,0,2.32801e-05,0.000307343,0.00356923,0.000216024,0.000351186,0.00751038,0.0755035,0.0262683,0.002582,0.00425848,4.973e-05,2.14864e-05,9.59353e-06,1.15626e-05,9.1371e-10,0,2.33203e-07,0.00447984,0.00163106,4.60314e-05,0.000163286
1917,0.000472596,0.00699774,0.00388015,0.00340755,2.62625e-08,0,1.87704e-05,0.000453852,0.00365278,0.000233082,0.000416057,0.00700985,0.076117,0.0262699,0.00280702,0.00387379,5.56775e-05,2.43844e-05,4.08335e-06,1.09519e-05,8.91352e-10,0,2.16842e-07,0.00449976,0.00163109,5.40775e-05,0.000142152
1918,-3.60098e-06,0.00595137,0.00349251,0.00349611,3.50589e-08,0,7.94562e-05,-8.30221e-05,0.00291319,0.000271499,0.000218638,0.00390322,0.0760303,0.0262725,0.002664,0.00402044,5.21249e-05,1.86304e-05,8.34963e-06,9.65316e-06,1.20586e-09,0,8.20048e-07,0.00450199,0.00163125,4.8431e-05,0.000145172
1919,6.81823e-05,0.00601236,0.00353847,0.00347029,1.55178e-08,-5.85012e-09,2.81578e-05,4.00458e-05,0.002949,0.000213312,0.000203268,0.00367524,0.0760776,0.0262748,0.00257451,0.00410269,5.21926e-05,1.6356e-05,7.18507e-06,1.00077e-05,5.26548e-10,-1.28038e-11,2.84191e-07,0.00450517,0.00163138,4.49337e-05,0.00014788
1920,-0.0011775,0.00390397,0.00214854,0.00332604,1.51652e-06,-2.6564e-08,4.37448e-05,-0.0012197,0.00176638,0.000179986,0.000114748,0.00201383,0.0756542,0.0262751,0.00239742,0.00348349,4.31045e-05,5.66968e-06,6.8076e-06,7.41597e-06,5.05097e-08,-5.77657e-11,4.00171e-07,0.00449192,0.00163144,3.84969e-05,0.000158444
1921,0.000530012,0.00630316,0.00374324,0.00321323,-1.39533e-06,0,0.0001239,0.000404717,0.00274139,0.000200667,0.000159836,0.00413148,0.0754991,0.026274,0.00229224,0.00414848,5.2028e-05,1.41228e-05,1.32914e-05,9.20431e-06,-4.65303e-08,0,1.29162e-06,0.00449212,0.00163139,4.04073e-05,0.000156624
1922,-0.000218232,0.00524892,0.00298383,0.00320206,4.20414e-07,-6.63681e-09,0.000242064,-0.000459869,0.00233157,0.00017271,0.000182129,0.00292737,0.0752573,0.0262727,0.00215327,0.00406941,5.28278e-05,9.99057e-06,7.14162e-06,8.21872e-06,1.3973e-08,-1.45007e-11,2.33104e-06,0.00448075,0.00163133,3.6172e-05,0.000168374
1923,-7.81213e-05,0.00546563,0.00309597,0.00317409,-2.55871e-07,-5.76771e-09,8.50363e-05,-0.000163408,0.00249651,0.000143248,0.000203587,0.00320389,0.0749606,0.0262711,0.00209129,0.00426462,5.15172e-05,8.72674e-06,8.07823e-06,8.12012e-06,-8.57027e-09,-1.28134e-11,7.8592e-07,0.0044689,0.00163126,3.38553e-05,0.000181704
1924,0.000764767,0.00666284,0.00387543,0.00311066,-1.40787e-07,0,2.4037e-05,0.000740589,0.00327627,0.000191153,0.000237833,0.00458475,0.0753134,0.0262687,0.00250385,0.00423991,5.71538e-05,1.73482e-05,8.22259e-06,1.06846e-05,-4.71412e-09,0,2.63771e-07,0.00447876,0.00163112,4.6248e-05,0.000167969
